"Lon" "Lat" "Smith2014" "Smith2014.name"
"44646" 94.75 50.75 15 "Dry Grassland"
"44647" 94.75 51.25 15 "Dry Grassland"
"44648" 94.75 51.75 4 "Boreal Evergreen Forest/Woodland"
"44649" 94.75 52.25 4 "Boreal Evergreen Forest/Woodland"
"44650" 94.75 52.75 4 "Boreal Evergreen Forest/Woodland"
"44651" 94.75 53.25 4 "Boreal Evergreen Forest/Woodland"
"44652" 94.75 53.75 4 "Boreal Evergreen Forest/Woodland"
"44653" 94.75 54.25 4 "Boreal Evergreen Forest/Woodland"
"44654" 94.75 54.75 4 "Boreal Evergreen Forest/Woodland"
"44655" 94.75 55.25 4 "Boreal Evergreen Forest/Woodland"
"44656" 94.75 55.75 4 "Boreal Evergreen Forest/Woodland"
"44657" 94.75 56.25 4 "Boreal Evergreen Forest/Woodland"
"44658" 94.75 56.75 4 "Boreal Evergreen Forest/Woodland"
"44659" 94.75 57.25 4 "Boreal Evergreen Forest/Woodland"
"44660" 94.75 57.75 4 "Boreal Evergreen Forest/Woodland"
"44661" 94.75 58.25 4 "Boreal Evergreen Forest/Woodland"
"44662" 94.75 58.75 4 "Boreal Evergreen Forest/Woodland"
"44663" 94.75 59.25 4 "Boreal Evergreen Forest/Woodland"
"44664" 94.75 59.75 4 "Boreal Evergreen Forest/Woodland"
"44665" 94.75 60.25 4 "Boreal Evergreen Forest/Woodland"
"44666" 94.75 60.75 4 "Boreal Evergreen Forest/Woodland"
"44667" 94.75 61.25 4 "Boreal Evergreen Forest/Woodland"
"44668" 94.75 61.75 4 "Boreal Evergreen Forest/Woodland"
"44669" 94.75 62.25 4 "Boreal Evergreen Forest/Woodland"
"44670" 94.75 62.75 4 "Boreal Evergreen Forest/Woodland"
"44671" 94.75 63.25 4 "Boreal Evergreen Forest/Woodland"
"44672" 94.75 63.75 4 "Boreal Evergreen Forest/Woodland"
"44673" 94.75 64.25 4 "Boreal Evergreen Forest/Woodland"
"44674" 94.75 64.75 4 "Boreal Evergreen Forest/Woodland"
"44675" 94.75 65.25 13 "Arctic/Alpine Tundra"
"44676" 94.75 65.75 13 "Arctic/Alpine Tundra"
"44677" 94.75 66.25 13 "Arctic/Alpine Tundra"
"44678" 94.75 66.75 13 "Arctic/Alpine Tundra"
"44679" 94.75 67.25 13 "Arctic/Alpine Tundra"
"44680" 94.75 67.75 13 "Arctic/Alpine Tundra"
"44681" 94.75 68.25 17 "Desert"
"44682" 94.75 68.75 17 "Desert"
"44683" 94.75 69.25 17 "Desert"
"44684" 94.75 69.75 17 "Desert"
"44685" 94.75 70.25 15 "Dry Grassland"
"44686" 94.75 70.75 13 "Arctic/Alpine Tundra"
"44687" 94.75 71.25 13 "Arctic/Alpine Tundra"
"44688" 94.75 71.75 15 "Dry Grassland"
"44689" 94.75 72.25 13 "Arctic/Alpine Tundra"
"44690" 94.75 72.75 13 "Arctic/Alpine Tundra"
"44691" 94.75 73.25 15 "Dry Grassland"
"44692" 94.75 73.75 17 "Desert"
"44693" 94.75 74.25 17 "Desert"
"44694" 94.75 74.75 17 "Desert"
"44695" 94.75 75.25 17 "Desert"
"44696" 94.75 75.75 17 "Desert"
"44697" 95.25 5.25 1 "Tropical Rain Forest"
"44698" 95.25 15.75 1 "Tropical Rain Forest"
"44699" 95.25 16.25 1 "Tropical Rain Forest"
"44700" 95.25 16.75 1 "Tropical Rain Forest"
"44701" 95.25 17.25 1 "Tropical Rain Forest"
"44702" 95.25 17.75 1 "Tropical Rain Forest"
"44703" 95.25 18.25 1 "Tropical Rain Forest"
"44704" 95.25 18.75 1 "Tropical Rain Forest"
"44705" 95.25 19.25 1 "Tropical Rain Forest"
"44706" 95.25 19.75 1 "Tropical Rain Forest"
"44707" 95.25 20.25 1 "Tropical Rain Forest"
"44708" 95.25 20.75 1 "Tropical Rain Forest"
"44709" 95.25 21.25 10 "Xeric Woodland/Shrubland"
"44710" 95.25 21.75 1 "Tropical Rain Forest"
"44711" 95.25 22.25 1 "Tropical Rain Forest"
"44712" 95.25 22.75 1 "Tropical Rain Forest"
"44713" 95.25 23.25 1 "Tropical Rain Forest"
"44714" 95.25 23.75 1 "Tropical Rain Forest"
"44715" 95.25 24.25 1 "Tropical Rain Forest"
"44716" 95.25 24.75 1 "Tropical Rain Forest"
"44717" 95.25 25.25 1 "Tropical Rain Forest"
"44718" 95.25 25.75 6 "Temperate Broadleaved Evergreen Forest"
"44719" 95.25 26.25 6 "Temperate Broadleaved Evergreen Forest"
"44720" 95.25 26.75 6 "Temperate Broadleaved Evergreen Forest"
"44721" 95.25 27.25 10 "Xeric Woodland/Shrubland"
"44722" 95.25 27.75 10 "Xeric Woodland/Shrubland"
"44723" 95.25 28.25 6 "Temperate Broadleaved Evergreen Forest"
"44724" 95.25 28.75 6 "Temperate Broadleaved Evergreen Forest"
"44725" 95.25 29.25 7 "Temperate Deciduous Forest"
"44726" 95.25 29.75 7 "Temperate Deciduous Forest"
"44727" 95.25 30.25 4 "Boreal Evergreen Forest/Woodland"
"44728" 95.25 30.75 14 "Tall Grassland"
"44729" 95.25 31.25 4 "Boreal Evergreen Forest/Woodland"
"44730" 95.25 31.75 14 "Tall Grassland"
"44731" 95.25 32.25 4 "Boreal Evergreen Forest/Woodland"
"44732" 95.25 32.75 15 "Dry Grassland"
"44733" 95.25 33.25 17 "Desert"
"44734" 95.25 33.75 17 "Desert"
"44735" 95.25 34.25 17 "Desert"
"44736" 95.25 34.75 17 "Desert"
"44737" 95.25 35.25 17 "Desert"
"44738" 95.25 35.75 15 "Dry Grassland"
"44739" 95.25 36.25 15 "Dry Grassland"
"44740" 95.25 36.75 15 "Dry Grassland"
"44741" 95.25 37.25 15 "Dry Grassland"
"44742" 95.25 37.75 15 "Dry Grassland"
"44743" 95.25 38.25 15 "Dry Grassland"
"44744" 95.25 38.75 15 "Dry Grassland"
"44745" 95.25 39.25 15 "Dry Grassland"
"44746" 95.25 39.75 15 "Dry Grassland"
"44747" 95.25 40.25 15 "Dry Grassland"
"44748" 95.25 40.75 15 "Dry Grassland"
"44749" 95.25 41.25 15 "Dry Grassland"
"44750" 95.25 41.75 15 "Dry Grassland"
"44751" 95.25 42.25 15 "Dry Grassland"
"44752" 95.25 42.75 15 "Dry Grassland"
"44753" 95.25 43.25 15 "Dry Grassland"
"44754" 95.25 43.75 15 "Dry Grassland"
"44755" 95.25 44.25 15 "Dry Grassland"
"44756" 95.25 44.75 16 "Arid Shrubland/Steppe"
"44757" 95.25 45.25 15 "Dry Grassland"
"44758" 95.25 45.75 16 "Arid Shrubland/Steppe"
"44759" 95.25 46.25 15 "Dry Grassland"
"44760" 95.25 46.75 15 "Dry Grassland"
"44761" 95.25 47.25 15 "Dry Grassland"
"44762" 95.25 47.75 15 "Dry Grassland"
"44763" 95.25 48.25 15 "Dry Grassland"
"44764" 95.25 48.75 15 "Dry Grassland"
"44765" 95.25 49.25 4 "Boreal Evergreen Forest/Woodland"
"44766" 95.25 49.75 15 "Dry Grassland"
"44767" 95.25 50.25 15 "Dry Grassland"
"44768" 95.25 50.75 15 "Dry Grassland"
"44769" 95.25 51.25 15 "Dry Grassland"
"44770" 95.25 51.75 4 "Boreal Evergreen Forest/Woodland"
"44771" 95.25 52.25 4 "Boreal Evergreen Forest/Woodland"
"44772" 95.25 52.75 4 "Boreal Evergreen Forest/Woodland"
"44773" 95.25 53.25 4 "Boreal Evergreen Forest/Woodland"
"44774" 95.25 53.75 4 "Boreal Evergreen Forest/Woodland"
"44775" 95.25 54.25 4 "Boreal Evergreen Forest/Woodland"
"44776" 95.25 54.75 4 "Boreal Evergreen Forest/Woodland"
"44777" 95.25 55.25 4 "Boreal Evergreen Forest/Woodland"
"44778" 95.25 55.75 4 "Boreal Evergreen Forest/Woodland"
"44779" 95.25 56.25 4 "Boreal Evergreen Forest/Woodland"
"44780" 95.25 56.75 4 "Boreal Evergreen Forest/Woodland"
"44781" 95.25 57.25 4 "Boreal Evergreen Forest/Woodland"
"44782" 95.25 57.75 4 "Boreal Evergreen Forest/Woodland"
"44783" 95.25 58.25 4 "Boreal Evergreen Forest/Woodland"
"44784" 95.25 58.75 4 "Boreal Evergreen Forest/Woodland"
"44785" 95.25 59.25 4 "Boreal Evergreen Forest/Woodland"
"44786" 95.25 59.75 4 "Boreal Evergreen Forest/Woodland"
"44787" 95.25 60.25 4 "Boreal Evergreen Forest/Woodland"
"44788" 95.25 60.75 4 "Boreal Evergreen Forest/Woodland"
"44789" 95.25 61.25 4 "Boreal Evergreen Forest/Woodland"
"44790" 95.25 61.75 4 "Boreal Evergreen Forest/Woodland"
"44791" 95.25 62.25 4 "Boreal Evergreen Forest/Woodland"
"44792" 95.25 62.75 4 "Boreal Evergreen Forest/Woodland"
"44793" 95.25 63.25 4 "Boreal Evergreen Forest/Woodland"
"44794" 95.25 63.75 4 "Boreal Evergreen Forest/Woodland"
"44795" 95.25 64.25 4 "Boreal Evergreen Forest/Woodland"
"44796" 95.25 64.75 13 "Arctic/Alpine Tundra"
"44797" 95.25 65.25 13 "Arctic/Alpine Tundra"
"44798" 95.25 65.75 13 "Arctic/Alpine Tundra"
"44799" 95.25 66.25 13 "Arctic/Alpine Tundra"
"44800" 95.25 66.75 13 "Arctic/Alpine Tundra"
"44801" 95.25 67.25 13 "Arctic/Alpine Tundra"
"44802" 95.25 67.75 13 "Arctic/Alpine Tundra"
"44803" 95.25 68.25 17 "Desert"
"44804" 95.25 68.75 17 "Desert"
"44805" 95.25 69.25 17 "Desert"
"44806" 95.25 69.75 17 "Desert"
"44807" 95.25 70.25 15 "Dry Grassland"
"44808" 95.25 70.75 13 "Arctic/Alpine Tundra"
"44809" 95.25 71.25 13 "Arctic/Alpine Tundra"
"44810" 95.25 71.75 13 "Arctic/Alpine Tundra"
"44811" 95.25 72.25 13 "Arctic/Alpine Tundra"
"44812" 95.25 72.75 13 "Arctic/Alpine Tundra"
"44813" 95.25 73.25 15 "Dry Grassland"
"44814" 95.25 73.75 17 "Desert"
"44815" 95.25 74.25 17 "Desert"
"44816" 95.25 74.75 17 "Desert"
"44817" 95.25 75.25 17 "Desert"
"44818" 95.25 75.75 17 "Desert"
"44819" 95.25 76.25 17 "Desert"
"44820" 95.75 4.75 1 "Tropical Rain Forest"
"44821" 95.75 5.25 1 "Tropical Rain Forest"
"44822" 95.75 16.25 1 "Tropical Rain Forest"
"44823" 95.75 16.75 1 "Tropical Rain Forest"
"44824" 95.75 17.25 1 "Tropical Rain Forest"
"44825" 95.75 17.75 1 "Tropical Rain Forest"
"44826" 95.75 18.25 1 "Tropical Rain Forest"
"44827" 95.75 18.75 1 "Tropical Rain Forest"
"44828" 95.75 19.25 1 "Tropical Rain Forest"
"44829" 95.75 19.75 1 "Tropical Rain Forest"
"44830" 95.75 20.25 1 "Tropical Rain Forest"
"44831" 95.75 20.75 1 "Tropical Rain Forest"
"44832" 95.75 21.25 1 "Tropical Rain Forest"
"44833" 95.75 21.75 1 "Tropical Rain Forest"
"44834" 95.75 22.25 1 "Tropical Rain Forest"
"44835" 95.75 22.75 1 "Tropical Rain Forest"
"44836" 95.75 23.25 1 "Tropical Rain Forest"
"44837" 95.75 23.75 1 "Tropical Rain Forest"
"44838" 95.75 24.25 10 "Xeric Woodland/Shrubland"
"44839" 95.75 24.75 10 "Xeric Woodland/Shrubland"
"44840" 95.75 25.25 1 "Tropical Rain Forest"
"44841" 95.75 25.75 1 "Tropical Rain Forest"
"44842" 95.75 26.25 6 "Temperate Broadleaved Evergreen Forest"
"44843" 95.75 26.75 6 "Temperate Broadleaved Evergreen Forest"
"44844" 95.75 27.25 6 "Temperate Broadleaved Evergreen Forest"
"44845" 95.75 27.75 10 "Xeric Woodland/Shrubland"
"44846" 95.75 28.25 6 "Temperate Broadleaved Evergreen Forest"
"44847" 95.75 28.75 6 "Temperate Broadleaved Evergreen Forest"
"44848" 95.75 29.25 7 "Temperate Deciduous Forest"
"44849" 95.75 29.75 4 "Boreal Evergreen Forest/Woodland"
"44850" 95.75 30.25 17 "Desert"
"44851" 95.75 30.75 17 "Desert"
"44852" 95.75 31.25 17 "Desert"
"44853" 95.75 31.75 17 "Desert"
"44854" 95.75 32.25 4 "Boreal Evergreen Forest/Woodland"
"44855" 95.75 32.75 17 "Desert"
"44856" 95.75 33.25 17 "Desert"
"44857" 95.75 33.75 17 "Desert"
"44858" 95.75 34.25 17 "Desert"
"44859" 95.75 34.75 17 "Desert"
"44860" 95.75 35.25 17 "Desert"
"44861" 95.75 35.75 15 "Dry Grassland"
"44862" 95.75 36.25 15 "Dry Grassland"
"44863" 95.75 36.75 15 "Dry Grassland"
"44864" 95.75 37.25 15 "Dry Grassland"
"44865" 95.75 37.75 15 "Dry Grassland"
"44866" 95.75 38.25 17 "Desert"
"44867" 95.75 38.75 15 "Dry Grassland"
"44868" 95.75 39.25 15 "Dry Grassland"
"44869" 95.75 39.75 15 "Dry Grassland"
"44870" 95.75 40.25 15 "Dry Grassland"
"44871" 95.75 40.75 15 "Dry Grassland"
"44872" 95.75 41.25 15 "Dry Grassland"
"44873" 95.75 41.75 15 "Dry Grassland"
"44874" 95.75 42.25 15 "Dry Grassland"
"44875" 95.75 42.75 15 "Dry Grassland"
"44876" 95.75 43.25 15 "Dry Grassland"
"44877" 95.75 43.75 15 "Dry Grassland"
"44878" 95.75 44.25 15 "Dry Grassland"
"44879" 95.75 44.75 15 "Dry Grassland"
"44880" 95.75 45.25 15 "Dry Grassland"
"44881" 95.75 45.75 16 "Arid Shrubland/Steppe"
"44882" 95.75 46.25 15 "Dry Grassland"
"44883" 95.75 46.75 15 "Dry Grassland"
"44884" 95.75 47.25 15 "Dry Grassland"
"44885" 95.75 47.75 15 "Dry Grassland"
"44886" 95.75 48.25 15 "Dry Grassland"
"44887" 95.75 48.75 15 "Dry Grassland"
"44888" 95.75 49.25 15 "Dry Grassland"
"44889" 95.75 49.75 15 "Dry Grassland"
"44890" 95.75 50.25 15 "Dry Grassland"
"44891" 95.75 50.75 15 "Dry Grassland"
"44892" 95.75 51.25 15 "Dry Grassland"
"44893" 95.75 51.75 4 "Boreal Evergreen Forest/Woodland"
"44894" 95.75 52.25 4 "Boreal Evergreen Forest/Woodland"
"44895" 95.75 52.75 4 "Boreal Evergreen Forest/Woodland"
"44896" 95.75 53.25 4 "Boreal Evergreen Forest/Woodland"
"44897" 95.75 53.75 4 "Boreal Evergreen Forest/Woodland"
"44898" 95.75 54.25 4 "Boreal Evergreen Forest/Woodland"
"44899" 95.75 54.75 4 "Boreal Evergreen Forest/Woodland"
"44900" 95.75 55.25 4 "Boreal Evergreen Forest/Woodland"
"44901" 95.75 55.75 4 "Boreal Evergreen Forest/Woodland"
"44902" 95.75 56.25 4 "Boreal Evergreen Forest/Woodland"
"44903" 95.75 56.75 4 "Boreal Evergreen Forest/Woodland"
"44904" 95.75 57.25 4 "Boreal Evergreen Forest/Woodland"
"44905" 95.75 57.75 4 "Boreal Evergreen Forest/Woodland"
"44906" 95.75 58.25 4 "Boreal Evergreen Forest/Woodland"
"44907" 95.75 58.75 4 "Boreal Evergreen Forest/Woodland"
"44908" 95.75 59.25 4 "Boreal Evergreen Forest/Woodland"
"44909" 95.75 59.75 4 "Boreal Evergreen Forest/Woodland"
"44910" 95.75 60.25 4 "Boreal Evergreen Forest/Woodland"
"44911" 95.75 60.75 4 "Boreal Evergreen Forest/Woodland"
"44912" 95.75 61.25 4 "Boreal Evergreen Forest/Woodland"
"44913" 95.75 61.75 4 "Boreal Evergreen Forest/Woodland"
"44914" 95.75 62.25 4 "Boreal Evergreen Forest/Woodland"
"44915" 95.75 62.75 4 "Boreal Evergreen Forest/Woodland"
"44916" 95.75 63.25 4 "Boreal Evergreen Forest/Woodland"
"44917" 95.75 63.75 4 "Boreal Evergreen Forest/Woodland"
"44918" 95.75 64.25 4 "Boreal Evergreen Forest/Woodland"
"44919" 95.75 64.75 4 "Boreal Evergreen Forest/Woodland"
"44920" 95.75 65.25 13 "Arctic/Alpine Tundra"
"44921" 95.75 65.75 13 "Arctic/Alpine Tundra"
"44922" 95.75 66.25 13 "Arctic/Alpine Tundra"
"44923" 95.75 66.75 13 "Arctic/Alpine Tundra"
"44924" 95.75 67.25 13 "Arctic/Alpine Tundra"
"44925" 95.75 67.75 13 "Arctic/Alpine Tundra"
"44926" 95.75 68.25 17 "Desert"
"44927" 95.75 68.75 17 "Desert"
"44928" 95.75 69.25 17 "Desert"
"44929" 95.75 69.75 17 "Desert"
"44930" 95.75 70.25 13 "Arctic/Alpine Tundra"
"44931" 95.75 70.75 13 "Arctic/Alpine Tundra"
"44932" 95.75 71.25 13 "Arctic/Alpine Tundra"
"44933" 95.75 71.75 13 "Arctic/Alpine Tundra"
"44934" 95.75 72.25 13 "Arctic/Alpine Tundra"
"44935" 95.75 72.75 13 "Arctic/Alpine Tundra"
"44936" 95.75 73.25 15 "Dry Grassland"
"44937" 95.75 73.75 17 "Desert"
"44938" 95.75 74.25 17 "Desert"
"44939" 95.75 74.75 17 "Desert"
"44940" 95.75 75.25 17 "Desert"
"44941" 95.75 75.75 17 "Desert"
"44942" 95.75 76.25 17 "Desert"
"44943" 96.25 4.25 1 "Tropical Rain Forest"
"44944" 96.25 4.75 1 "Tropical Rain Forest"
"44945" 96.25 5.25 1 "Tropical Rain Forest"
"44946" 96.25 16.75 1 "Tropical Rain Forest"
"44947" 96.25 17.25 1 "Tropical Rain Forest"
"44948" 96.25 17.75 1 "Tropical Rain Forest"
"44949" 96.25 18.25 1 "Tropical Rain Forest"
"44950" 96.25 18.75 1 "Tropical Rain Forest"
"44951" 96.25 19.25 1 "Tropical Rain Forest"
"44952" 96.25 19.75 1 "Tropical Rain Forest"
"44953" 96.25 20.25 1 "Tropical Rain Forest"
"44954" 96.25 20.75 1 "Tropical Rain Forest"
"44955" 96.25 21.25 1 "Tropical Rain Forest"
"44956" 96.25 21.75 1 "Tropical Rain Forest"
"44957" 96.25 22.25 1 "Tropical Rain Forest"
"44958" 96.25 22.75 1 "Tropical Rain Forest"
"44959" 96.25 23.25 1 "Tropical Rain Forest"
"44960" 96.25 23.75 1 "Tropical Rain Forest"
"44961" 96.25 24.25 1 "Tropical Rain Forest"
"44962" 96.25 24.75 11 "Moist Savanna"
"44963" 96.25 25.25 1 "Tropical Rain Forest"
"44964" 96.25 25.75 10 "Xeric Woodland/Shrubland"
"44965" 96.25 26.25 10 "Xeric Woodland/Shrubland"
"44966" 96.25 26.75 6 "Temperate Broadleaved Evergreen Forest"
"44967" 96.25 27.25 6 "Temperate Broadleaved Evergreen Forest"
"44968" 96.25 27.75 10 "Xeric Woodland/Shrubland"
"44969" 96.25 28.25 6 "Temperate Broadleaved Evergreen Forest"
"44970" 96.25 28.75 7 "Temperate Deciduous Forest"
"44971" 96.25 29.25 4 "Boreal Evergreen Forest/Woodland"
"44972" 96.25 29.75 17 "Desert"
"44973" 96.25 30.25 17 "Desert"
"44974" 96.25 30.75 17 "Desert"
"44975" 96.25 31.25 17 "Desert"
"44976" 96.25 31.75 15 "Dry Grassland"
"44977" 96.25 32.25 15 "Dry Grassland"
"44978" 96.25 32.75 15 "Dry Grassland"
"44979" 96.25 33.25 17 "Desert"
"44980" 96.25 33.75 17 "Desert"
"44981" 96.25 34.25 17 "Desert"
"44982" 96.25 34.75 17 "Desert"
"44983" 96.25 35.25 17 "Desert"
"44984" 96.25 35.75 15 "Dry Grassland"
"44985" 96.25 36.25 15 "Dry Grassland"
"44986" 96.25 36.75 15 "Dry Grassland"
"44987" 96.25 37.25 15 "Dry Grassland"
"44988" 96.25 37.75 17 "Desert"
"44989" 96.25 38.25 17 "Desert"
"44990" 96.25 38.75 17 "Desert"
"44991" 96.25 39.25 17 "Desert"
"44992" 96.25 39.75 15 "Dry Grassland"
"44993" 96.25 40.25 15 "Dry Grassland"
"44994" 96.25 40.75 15 "Dry Grassland"
"44995" 96.25 41.25 15 "Dry Grassland"
"44996" 96.25 41.75 15 "Dry Grassland"
"44997" 96.25 42.25 15 "Dry Grassland"
"44998" 96.25 42.75 15 "Dry Grassland"
"44999" 96.25 43.25 15 "Dry Grassland"
"45000" 96.25 43.75 15 "Dry Grassland"
"45001" 96.25 44.25 15 "Dry Grassland"
"45002" 96.25 44.75 15 "Dry Grassland"
"45003" 96.25 45.25 16 "Arid Shrubland/Steppe"
"45004" 96.25 45.75 15 "Dry Grassland"
"45005" 96.25 46.25 15 "Dry Grassland"
"45006" 96.25 46.75 15 "Dry Grassland"
"45007" 96.25 47.25 15 "Dry Grassland"
"45008" 96.25 47.75 15 "Dry Grassland"
"45009" 96.25 48.25 15 "Dry Grassland"
"45010" 96.25 48.75 15 "Dry Grassland"
"45011" 96.25 49.25 15 "Dry Grassland"
"45012" 96.25 49.75 15 "Dry Grassland"
"45013" 96.25 50.25 15 "Dry Grassland"
"45014" 96.25 50.75 15 "Dry Grassland"
"45015" 96.25 51.25 15 "Dry Grassland"
"45016" 96.25 51.75 4 "Boreal Evergreen Forest/Woodland"
"45017" 96.25 52.25 4 "Boreal Evergreen Forest/Woodland"
"45018" 96.25 52.75 4 "Boreal Evergreen Forest/Woodland"
"45019" 96.25 53.25 4 "Boreal Evergreen Forest/Woodland"
"45020" 96.25 53.75 4 "Boreal Evergreen Forest/Woodland"
"45021" 96.25 54.25 4 "Boreal Evergreen Forest/Woodland"
"45022" 96.25 54.75 4 "Boreal Evergreen Forest/Woodland"
"45023" 96.25 55.25 4 "Boreal Evergreen Forest/Woodland"
"45024" 96.25 55.75 4 "Boreal Evergreen Forest/Woodland"
"45025" 96.25 56.25 4 "Boreal Evergreen Forest/Woodland"
"45026" 96.25 56.75 4 "Boreal Evergreen Forest/Woodland"
"45027" 96.25 57.25 4 "Boreal Evergreen Forest/Woodland"
"45028" 96.25 57.75 4 "Boreal Evergreen Forest/Woodland"
"45029" 96.25 58.25 4 "Boreal Evergreen Forest/Woodland"
"45030" 96.25 58.75 4 "Boreal Evergreen Forest/Woodland"
"45031" 96.25 59.25 4 "Boreal Evergreen Forest/Woodland"
"45032" 96.25 59.75 4 "Boreal Evergreen Forest/Woodland"
"45033" 96.25 60.25 4 "Boreal Evergreen Forest/Woodland"
"45034" 96.25 60.75 4 "Boreal Evergreen Forest/Woodland"
"45035" 96.25 61.25 4 "Boreal Evergreen Forest/Woodland"
"45036" 96.25 61.75 4 "Boreal Evergreen Forest/Woodland"
"45037" 96.25 62.25 4 "Boreal Evergreen Forest/Woodland"
"45038" 96.25 62.75 4 "Boreal Evergreen Forest/Woodland"
"45039" 96.25 63.25 4 "Boreal Evergreen Forest/Woodland"
"45040" 96.25 63.75 4 "Boreal Evergreen Forest/Woodland"
"45041" 96.25 64.25 4 "Boreal Evergreen Forest/Woodland"
"45042" 96.25 64.75 4 "Boreal Evergreen Forest/Woodland"
"45043" 96.25 65.25 13 "Arctic/Alpine Tundra"
"45044" 96.25 65.75 13 "Arctic/Alpine Tundra"
"45045" 96.25 66.25 13 "Arctic/Alpine Tundra"
"45046" 96.25 66.75 13 "Arctic/Alpine Tundra"
"45047" 96.25 67.25 13 "Arctic/Alpine Tundra"
"45048" 96.25 67.75 13 "Arctic/Alpine Tundra"
"45049" 96.25 68.25 15 "Dry Grassland"
"45050" 96.25 68.75 17 "Desert"
"45051" 96.25 69.25 17 "Desert"
"45052" 96.25 69.75 17 "Desert"
"45053" 96.25 70.25 13 "Arctic/Alpine Tundra"
"45054" 96.25 70.75 13 "Arctic/Alpine Tundra"
"45055" 96.25 71.25 13 "Arctic/Alpine Tundra"
"45056" 96.25 71.75 13 "Arctic/Alpine Tundra"
"45057" 96.25 72.25 13 "Arctic/Alpine Tundra"
"45058" 96.25 72.75 13 "Arctic/Alpine Tundra"
"45059" 96.25 73.25 13 "Arctic/Alpine Tundra"
"45060" 96.25 73.75 17 "Desert"
"45061" 96.25 74.25 17 "Desert"
"45062" 96.25 74.75 17 "Desert"
"45063" 96.25 75.25 17 "Desert"
"45064" 96.25 75.75 17 "Desert"
"45065" 96.25 76.25 17 "Desert"
"45066" 96.75 3.75 1 "Tropical Rain Forest"
"45067" 96.75 4.25 1 "Tropical Rain Forest"
"45068" 96.75 4.75 1 "Tropical Rain Forest"
"45069" 96.75 5.25 1 "Tropical Rain Forest"
"45070" 96.75 16.75 1 "Tropical Rain Forest"
"45071" 96.75 17.25 1 "Tropical Rain Forest"
"45072" 96.75 17.75 1 "Tropical Rain Forest"
"45073" 96.75 18.25 1 "Tropical Rain Forest"
"45074" 96.75 18.75 1 "Tropical Rain Forest"
"45075" 96.75 19.25 1 "Tropical Rain Forest"
"45076" 96.75 19.75 1 "Tropical Rain Forest"
"45077" 96.75 20.25 11 "Moist Savanna"
"45078" 96.75 20.75 10 "Xeric Woodland/Shrubland"
"45079" 96.75 21.25 10 "Xeric Woodland/Shrubland"
"45080" 96.75 21.75 1 "Tropical Rain Forest"
"45081" 96.75 22.25 1 "Tropical Rain Forest"
"45082" 96.75 22.75 10 "Xeric Woodland/Shrubland"
"45083" 96.75 23.25 1 "Tropical Rain Forest"
"45084" 96.75 23.75 1 "Tropical Rain Forest"
"45085" 96.75 24.25 1 "Tropical Rain Forest"
"45086" 96.75 24.75 1 "Tropical Rain Forest"
"45087" 96.75 25.25 10 "Xeric Woodland/Shrubland"
"45088" 96.75 25.75 10 "Xeric Woodland/Shrubland"
"45089" 96.75 26.25 1 "Tropical Rain Forest"
"45090" 96.75 26.75 6 "Temperate Broadleaved Evergreen Forest"
"45091" 96.75 27.25 6 "Temperate Broadleaved Evergreen Forest"
"45092" 96.75 27.75 7 "Temperate Deciduous Forest"
"45093" 96.75 28.25 7 "Temperate Deciduous Forest"
"45094" 96.75 28.75 4 "Boreal Evergreen Forest/Woodland"
"45095" 96.75 29.25 14 "Tall Grassland"
"45096" 96.75 29.75 15 "Dry Grassland"
"45097" 96.75 30.25 14 "Tall Grassland"
"45098" 96.75 30.75 17 "Desert"
"45099" 96.75 31.25 15 "Dry Grassland"
"45100" 96.75 31.75 15 "Dry Grassland"
"45101" 96.75 32.25 14 "Tall Grassland"
"45102" 96.75 32.75 17 "Desert"
"45103" 96.75 33.25 15 "Dry Grassland"
"45104" 96.75 33.75 17 "Desert"
"45105" 96.75 34.25 17 "Desert"
"45106" 96.75 34.75 17 "Desert"
"45107" 96.75 35.25 17 "Desert"
"45108" 96.75 35.75 17 "Desert"
"45109" 96.75 36.25 15 "Dry Grassland"
"45110" 96.75 36.75 15 "Dry Grassland"
"45111" 96.75 37.25 15 "Dry Grassland"
"45112" 96.75 37.75 17 "Desert"
"45113" 96.75 38.25 17 "Desert"
"45114" 96.75 38.75 17 "Desert"
"45115" 96.75 39.25 17 "Desert"
"45116" 96.75 39.75 15 "Dry Grassland"
"45117" 96.75 40.25 15 "Dry Grassland"
"45118" 96.75 40.75 15 "Dry Grassland"
"45119" 96.75 41.25 15 "Dry Grassland"
"45120" 96.75 41.75 15 "Dry Grassland"
"45121" 96.75 42.25 15 "Dry Grassland"
"45122" 96.75 42.75 15 "Dry Grassland"
"45123" 96.75 43.25 15 "Dry Grassland"
"45124" 96.75 43.75 15 "Dry Grassland"
"45125" 96.75 44.25 15 "Dry Grassland"
"45126" 96.75 44.75 15 "Dry Grassland"
"45127" 96.75 45.25 15 "Dry Grassland"
"45128" 96.75 45.75 15 "Dry Grassland"
"45129" 96.75 46.25 15 "Dry Grassland"
"45130" 96.75 46.75 15 "Dry Grassland"
"45131" 96.75 47.25 15 "Dry Grassland"
"45132" 96.75 47.75 15 "Dry Grassland"
"45133" 96.75 48.25 14 "Tall Grassland"
"45134" 96.75 48.75 4 "Boreal Evergreen Forest/Woodland"
"45135" 96.75 49.25 15 "Dry Grassland"
"45136" 96.75 49.75 4 "Boreal Evergreen Forest/Woodland"
